交易日期 ,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
2004/1/2,ADO,200406  ,55,買權,0,0,0,0,0,11.5,0,0,0,0,0
2004/1/2,ADO,200406  ,55,賣權,0,0,0,0,0,1.24,0,0,0,0,0
2004/1/2,ADO,200406  ,60,買權,0,0,0,0,0,7.65,9,0,0,7.5,0
2004/1/2,ADO,200406  ,60,賣權,0,0,0,0,0,2.66,0,0,0,0,0
2004/1/2,ADO,200406  ,65,買權,0,0,0,0,0,4.72,0,0,0,0,0
2004/1/2,ADO,200406  ,65,賣權,0,0,0,0,0,4.82,0,0,0,0,0
2004/1/2,ADO,200406  ,70,買權,0,0,0,0,0,2.67,0,0,0,0,0
2004/1/2,ADO,200406  ,70,賣權,0,0,0,0,0,7.7,0,0,0,0,0
2004/1/2,ADO,200406  ,75,買權,0,0,0,0,0,1.4,0,0,0,0,0
2004/1/2,ADO,200406  ,75,賣權,0,0,0,0,0,11.25,0,0,0,0,0
2004/1/2,ADO,200406  ,80,買權,0,0,0,0,0,0.68,0,0,0,0,0
2004/1/2,ADO,200406  ,80,賣權,0,0,0,0,0,15.2,0,0,0,0,0
2004/1/2,ADO,200409  ,50,買權,0,0,0,0,0,16.4,0,0,0,0,0
2004/1/2,ADO,200409  ,50,賣權,0,0,0,0,0,0.97,0,0,0,0,0
2004/1/2,ADO,200409  ,55,買權,0,0,0,0,0,12.25,0,0,0,0,0
2004/1/2,ADO,200409  ,55,賣權,0,0,0,0,0,2.04,0,0,0,0,0
2004/1/2,ADO,200409  ,60,買權,0,0,0,0,0,8.7,0,0,0,0,0
2004/1/2,ADO,200409  ,60,賣權,0,0,0,0,0,3.69,0,0,0,0,0
2004/1/2,ADO,200409  ,65,買權,0,0,0,0,0,5.85,0,0,0,0,0
2004/1/2,ADO,200409  ,65,賣權,0,0,0,0,0,5.95,0,0,0,0,0
2004/1/2,ADO,200409  ,70,買權,0,0,0,0,0,3.77,0,0,0,0,0
2004/1/2,ADO,200409  ,70,賣權,0,0,0,0,0,8.8,0,0,0,0,0
2004/1/2,AEO,200401  ,28,買權,0,0,0,0,0,5.1,0,0,0,0,0
2004/1/2,AEO,200401  ,28,賣權,0,0,0,0,0,0.01,0,0,0,0.2,0
2004/1/2,AEO,200401  ,30,買權,0,0,0,0,0,3.14,19,1.5,3.4,3.5,0
2004/1/2,AEO,200401  ,30,賣權,0,0,0,0,0,0.01,0,0,0,0,0
2004/1/2,AEO,200401  ,32,買權,1.1,1.2,1.1,1.2,12,1.37,53,0,2,1.3,1.1
2004/1/2,AEO,200401  ,32,賣權,0,0,0,0,0,0.23,51,0,1.5,1.4,0
2004/1/2,AEO,200401  ,34,買權,0.7,0.7,0.7,0.7,5,0.32,22,0.3,0.65,2.85,0.49
2004/1/2,AEO,200401  ,34,賣權,0,0,0,0,0,1.19,22,0,0,2,0
2004/1/2,AEO,200401  ,36,買權,0,0,0,0,0,0.03,16,0,2,2.4,0
2004/1/2,AEO,200401  ,36,賣權,0,0,0,0,0,2.89,0,0,0,2.51,0
2004/1/2,AEO,200401  ,38,買權,0,0,0,0,0,0.01,24,0,0,1.31,0
2004/1/2,AEO,200401  ,38,賣權,0,0,0,0,0,4.86,0,0,0,0,0
2004/1/2,AEO,200402  ,28,買權,0,0,0,0,0,5.15,0,0,0,0,0
2004/1/2,AEO,200402  ,28,賣權,0,0,0,0,0,0.01,0,0,0,0,0
2004/1/2,AEO,200402  ,30,買權,0,0,0,0,0,3.22,0,0,0,0,0
2004/1/2,AEO,200402  ,30,賣權,0,0,0,0,0,0.06,0,0,0,0,0
2004/1/2,AEO,200402  ,32,買權,0,0,0,0,0,1.58,15,0.51,0,1.3,0
2004/1/2,AEO,200402  ,32,賣權,0,0,0,0,0,0.42,23,0,1.3,1.5,0
2004/1/2,AEO,200402  ,34,買權,0.6,0.6,0.51,0.51,94,0.55,97,0.51,0.86,0.6,0.51
